Year,UNIT_MEASURE,Пол,Старосна доб,Oпштина,Value
2013,Број,M,20-24,Ливно,1217
2013,Број,Ж,20-24,Ливно,1066
2013,Број,Оба пола,20-24,Лопаре,925
2013,Број,M,20-24,Лопаре,474
2013,Број,Ж,20-24,Лопаре,451
2013,Број,Оба пола,20-24,Лукавац,2970
2013,Број,M,20-24,Лукавац,1568
2013,Број,Ж,20-24,Лукавац,1402
2013,Број,Оба пола,20-24,Љубиње,215
2013,Број,M,20-24,Љубиње,117
2013,Број,Ж,20-24,Љубиње,98
2013,Број,Оба пола,20-24,Љубушки,1976
2013,Број,M,20-24,Љубушки,977
2013,Број,Ж,20-24,Љубушки,999
2013,Број,Оба пола,20-24,Маглај,1563
2013,Број,M,20-24,Маглај,782
2013,Број,Ж,20-24,Маглај,781
2013,Број,Оба пола,20-24,Милићи,843
2013,Број,M,20-24,Милићи,465
2013,Број,Ж,20-24,Милићи,378
2013,Број,Оба пола,20-24,Модрича,1490
2013,Број,M,20-24,Модрича,739
2013,Број,Ж,20-24,Модрича,751
2013,Број,Оба пола,20-24,Мостар,6871
2013,Број,M,20-24,Мостар,3429
2013,Број,Ж,20-24,Мостар,3442
2013,Број,Оба пола,20-24,Мркоњић Град,892
2013,Број,M,20-24,Мркоњић Град,465
2013,Број,Ж,20-24,Мркоњић Град,427
2013,Број,Оба пола,20-24,Неум,278
2013,Број,M,20-24,Неум,140
2013,Број,Ж,20-24,Неум,138
2013,Број,Оба пола,20-24,Невесиње,718
2013,Број,M,20-24,Невесиње,367
2013,Број,Ж,20-24,Невесиње,351
2013,Број,Оба пола,20-24,Нови Град,1640
2013,Број,M,20-24,Нови Град,862
2013,Број,Ж,20-24,Нови Град,778
2013,Број,Оба пола,20-24,Сарајево-Нови Град,6821
2013,Број,M,20-24,Сарајево-Нови Град,3353
2013,Број,Ж,20-24,Сарајево-Нови Град,3468
2013,Број,Оба пола,20-24,Нови Травник,1804
2013,Број,M,20-24,Нови Травник,926
2013,Број,Ж,20-24,Нови Травник,878
2013,Број,Оба пола,20-24,Ново Горажде,194
2013,Број,M,20-24,Ново Горажде,112
2013,Број,Ж,20-24,Ново Горажде,82
2013,Број,Оба пола,20-24,Сарајево-Ново Сарајево,3789
2013,Број,M,20-24,Сарајево-Ново Сарајево,1837
2013,Број,Ж,20-24,Сарајево-Ново Сарајево,1952
2013,Број,Оба пола,20-24,Оџак,1191
2013,Број,M,20-24,Оџак,626
2013,Број,Ж,20-24,Оџак,565
2013,Број,Оба пола,20-24,Олово,719
2013,Број,M,20-24,Олово,399
2013,Број,Ж,20-24,Олово,320
2013,Број,Оба пола,20-24,Орашје,1339
2013,Број,M,20-24,Орашје,722
2013,Број,Ж,20-24,Орашје,617
2013,Број,Оба пола,20-24,Осмаци,442
2013,Број,M,20-24,Осмаци,219
2013,Број,Ж,20-24,Осмаци,223
2013,Број,Оба пола,20-24,Оштра Лука,106
2013,Број,M,20-24,Оштра Лука,53
2013,Број,Ж,20-24,Оштра Лука,53
2013,Број,Оба пола,20-24,Пале-ФБиХ,53
2013,Број,M,20-24,Пале-ФБиХ,33
2013,Број,Ж,20-24,Пале-ФБиХ,20
2013,Број,Оба пола,20-24,Пале-РС,1404
2013,Број,M,20-24,Пале-РС,681
2013,Број,Ж,20-24,Пале-РС,723
2013,Број,Оба пола,20-24,Пелагићево,260
2013,Број,M,20-24,Пелагићево,141
2013,Број,Ж,20-24,Пелагићево,119
2013,Број,Оба пола,20-24,Петровац,9
2013,Број,M,20-24,Петровац,6
2013,Број,Ж,20-24,Петровац,3
2013,Број,Оба пола,20-24,Петрово,363
2013,Број,M,20-24,Петрово,187
2013,Број,Ж,20-24,Петрово,176
2013,Број,Оба пола,20-24,Посушје,1512
2013,Број,M,20-24,Посушје,781
2013,Број,Ж,20-24,Посушје,731
2013,Број,Оба пола,20-24,Приједор,5504
2013,Број,M,20-24,Приједор,2819
2013,Број,Ж,20-24,Приједор,2685
2013,Број,Оба пола,20-24,Прњавор,1952
2013,Број,M,20-24,Прњавор,997
2013,Број,Ж,20-24,Прњавор,955
2013,Број,Оба пола,20-24,Прозор,979
2013,Број,M,20-24,Прозор,526
2013,Број,Ж,20-24,Прозор,453
2013,Број,Оба пола,20-24,Равно,191
2013,Број,M,20-24,Равно,101
2013,Број,Ж,20-24,Равно,90
2013,Број,Оба пола,20-24,Рибник,295
2013,Број,M,20-24,Рибник,148
2013,Број,Ж,20-24,Рибник,147
2013,Број,Оба пола,20-24,Рогатица,585
2013,Број,M,20-24,Рогатица,287
2013,Број,Ж,20-24,Рогатица,298
2013,Број,Оба пола,20-24,Рудо,453
2013,Број,M,20-24,Рудо,232
2013,Број,Ж,20-24,Рудо,221
2013,Број,Оба пола,20-24,Сански Мост,2644
2013,Број,M,20-24,Сански Мост,1386
2013,Број,Ж,20-24,Сански Мост,1258
2013,Број,Оба пола,20-24,Сапна,927
2013,Број,M,20-24,Сапна,510
2013,Број,Ж,20-24,Сапна,417
2013,Број,Оба пола,20-24,Соколац,726
2013,Број,M,20-24,Соколац,363
2013,Број,Ж,20-24,Соколац,363
2013,Број,Оба пола,20-24,Србац,1009
2013,Број,M,20-24,Србац,533
2013,Број,Ж,20-24,Србац,476
2013,Број,Оба пола,20-24,Сребреница,958
2013,Број,M,20-24,Сребреница,522
2013,Број,Ж,20-24,Сребреница,436
2013,Број,Оба пола,20-24,Сребреник,2915
2013,Број,M,20-24,Сребреник,1521
2013,Број,Ж,20-24,Сребреник,1394
2013,Број,Оба пола,20-24,Сарајево-Стари Град,2178
2013,Број,M,20-24,Сарајево-Стари Град,1097
2013,Број,Ж,20-24,Сарајево-Стари Град,1081
2013,Број,Оба пола,20-24,Столац,943
2013,Број,M,20-24,Столац,473
2013,Број,Ж,20-24,Столац,470
2013,Број,Оба пола,20-24,Шамац,952
2013,Број,M,20-24,Шамац,506
2013,Број,Ж,20-24,Шамац,446
2013,Број,Оба пола,20-24,Шековићи,422
2013,Број,M,20-24,Шековићи,203
2013,Број,Ж,20-24,Шековићи,219
2013,Број,Оба пола,20-24,Шипово,586
2013,Број,M,20-24,Шипово,304
2013,Број,Ж,20-24,Шипово,282
2013,Број,Оба пола,20-24,Широки Бријег,2243
2013,Број,M,20-24,Широки Бријег,1122
2013,Број,Ж,20-24,Широки Бријег,1121
2013,Број,Оба пола,20-24,Теочак,589
2013,Број,M,20-24,Теочак,297
2013,Број,Ж,20-24,Теочак,292
2013,Број,Оба пола,20-24,Теслић,2288
2013,Број,M,20-24,Теслић,1191
2013,Број,Ж,20-24,Теслић,1097
2013,Број,Оба пола,20-24,Тешањ,3223
2013,Број,M,20-24,Тешањ,1603
2013,Број,Ж,20-24,Тешањ,1620
2013,Број,Оба пола,20-24,Томиславград,2189
2013,Број,M,20-24,Томиславград,1103
2013,Број,Ж,20-24,Томиславград,1086
2013,Број,Оба пола,20-24,Травник,3580
2013,Број,M,20-24,Травник,1853
2013,Број,Ж,20-24,Травник,1727
2013,Број,Оба пола,20-24,Требиње,1623
2013,Број,M,20-24,Требиње,864
2013,Број,Ж,20-24,Требиње,759
2013,Број,Оба пола,20-24,Трново-ФБиХ,68
2013,Број,M,20-24,Трново-ФБиХ,30
2013,Број,Ж,20-24,Трново-ФБиХ,38
2013,Број,Оба пола,20-24,Трново-РС,108
2013,Број,M,20-24,Трново-РС,63
2013,Број,Ж,20-24,Трново-РС,45
2013,Број,Оба пола,20-24,Тузла,7029
2013,Број,M,20-24,Тузла,3516
2013,Број,Ж,20-24,Тузла,3513
2013,Број,Оба пола,20-24,Угљевик,1041
2013,Број,M,20-24,Угљевик,544
2013,Број,Ж,20-24,Угљевик,497
2013,Број,Оба пола,20-24,Усора,469
2013,Број,M,20-24,Усора,243
2013,Број,Ж,20-24,Усора,226
2013,Број,Оба пола,20-24,Вареш,514
2013,Број,M,20-24,Вареш,273
2013,Број,Ж,20-24,Вареш,241
2013,Број,Оба пола,20-24,Велика Кладуша,3097
2013,Број,M,20-24,Велика Кладуша,1605
2013,Број,Ж,20-24,Велика Кладуша,1492
2013,Број,Оба пола,20-24,Високо,2752
2013,Број,M,20-24,Високо,1392
2013,Број,Ж,20-24,Високо,1360
2013,Број,Оба пола,20-24,Вишеград,555
2013,Број,M,20-24,Вишеград,310
2013,Број,Ж,20-24,Вишеград,245
2013,Број,Оба пола,20-24,Витез,1873
2013,Број,M,20-24,Витез,939
2013,Број,Ж,20-24,Витез,934
2013,Број,Оба пола,20-24,Власеница,736
2013,Број,M,20-24,Власеница,363
2013,Број,Ж,20-24,Власеница,373
2013,Број,Оба пола,20-24,Сарајево-Вогошћа,1876
2013,Број,M,20-24,Сарајево-Вогошћа,1007
2013,Број,Ж,20-24,Сарајево-Вогошћа,869
2013,Број,Оба пола,20-24,Вукосавље,294
2013,Број,M,20-24,Вукосавље,159
2013,Број,Ж,20-24,Вукосавље,135
2013,Број,Оба пола,20-24,Завидовићи,2503
2013,Број,M,20-24,Завидовићи,1294
2013,Број,Ж,20-24,Завидовићи,1209
2013,Број,Оба пола,20-24,Зеница,7463
2013,Број,M,20-24,Зеница,3820
2013,Број,Ж,20-24,Зеница,3643
2013,Број,Оба пола,20-24,Зворник,3846
2013,Број,M,20-24,Зворник,2056
2013,Број,Ж,20-24,Зворник,1790
2013,Број,Оба пола,20-24,Жепче,2134
2013,Број,M,20-24,Жепче,1066
2013,Број,Ж,20-24,Жепче,1068
2013,Број,Оба пола,20-24,Живинице,4750
2013,Број,M,20-24,Живинице,2448
2013,Број,Ж,20-24,Живинице,2302
2013,Број,Оба пола,25-29,Бања Лука,13183
2013,Број,M,25-29,Бања Лука,6474
2013,Број,Ж,25-29,Бања Лука,6709
2013,Број,Оба пола,25-29,Бановићи,1806
2013,Број,M,25-29,Бановићи,991
2013,Број,Ж,25-29,Бановићи,815
2013,Број,Оба пола,25-29,Берковићи,102
2013,Број,M,25-29,Берковићи,55
2013,Број,Ж,25-29,Берковићи,47
2013,Број,Оба пола,25-29,Бихаћ,4061
2013,Број,M,25-29,Бихаћ,2071
2013,Број,Ж,25-29,Бихаћ,1990
2013,Број,Оба пола,25-29,Бијељина,7304
2013,Број,M,25-29,Бијељина,3608
2013,Број,Ж,25-29,Бијељина,3696
2013,Број,Оба пола,25-29,Билећа,701
2013,Број,M,25-29,Билећа,398
2013,Број,Ж,25-29,Билећа,303
2013,Број,Оба пола,25-29,Босанска Крупа,1879
2013,Број,M,25-29,Босанска Крупа,960
2013,Број,Ж,25-29,Босанска Крупа,919
2013,Број,Оба пола,25-29,Босански Петровац,378
2013,Број,M,25-29,Босански Петровац,205
2013,Број,Ж,25-29,Босански Петровац,173
2013,Број,Оба пола,25-29,Босанско Грахово,113
2013,Број,M,25-29,Босанско Грахово,72
2013,Број,Ж,25-29,Босанско Грахово,41
2013,Број,Оба пола,25-29,Братунац,1656
2013,Број,M,25-29,Братунац,852
2013,Број,Ж,25-29,Братунац,804
2013,Број,Оба пола,25-29,Брчко,5729
2013,Број,M,25-29,Брчко,2908
2013,Број,Ж,25-29,Брчко,2821
2013,Број,Оба пола,25-29,Бреза,1036
2013,Број,M,25-29,Бреза,531
2013,Број,Ж,25-29,Бреза,505
2013,Број,Оба пола,25-29,Брод,1124
2013,Број,M,25-29,Брод,567
2013,Број,Ж,25-29,Брод,557
2013,Број,Оба пола,25-29,Бугојно,2365
2013,Број,M,25-29,Бугојно,1238
2013,Број,Ж,25-29,Бугојно,1127
2013,Број,Оба пола,25-29,Бусовача,1467
2013,Број,M,25-29,Бусовача,790
2013,Број,Ж,25-29,Бусовача,677
2013,Број,Оба пола,25-29,Бужим,1611
2013,Број,M,25-29,Бужим,878
2013,Број,Ж,25-29,Бужим,733
2013,Број,Оба пола,25-29,Цазин,5415
2013,Број,M,25-29,Цазин,2802
2013,Број,Ж,25-29,Цазин,2613
2013,Број,Оба пола,25-29,Сарајево-Центар,3995
2013,Број,M,25-29,Сарајево-Центар,1905
2013,Број,Ж,25-29,Сарајево-Центар,2090
2013,Број,Оба пола,25-29,Чајниче,330
2013,Број,M,25-29,Чајниче,177
2013,Број,Ж,25-29,Чајниче,153
2013,Број,Оба пола,25-29,Чапљина,1734
2013,Број,M,25-29,Чапљина,936
2013,Број,Ж,25-29,Чапљина,798
2013,Број,Оба пола,25-29,Челић,671
2013,Број,M,25-29,Челић,349
2013,Број,Ж,25-29,Челић,322
2013,Број,Оба пола,25-29,Челинац,1078
2013,Број,M,25-29,Челинац,546
2013,Број,Ж,25-29,Челинац,532
2013,Број,Оба пола,25-29,Читлук,1261
2013,Број,M,25-29,Читлук,647
2013,Број,Ж,25-29,Читлук,614
2013,Број,Оба пола,25-29,Дервента,1807
2013,Број,M,25-29,Дервента,925
2013,Број,Ж,25-29,Дервента,882
2013,Број,Оба пола,25-29,Добој,4554
2013,Број,M,25-29,Добој,2367
2013,Број,Ж,25-29,Добој,2187
2013,Број,Оба пола,25-29,Добој-Исток,721
2013,Број,M,25-29,Добој-Исток,387
2013,Број,Ж,25-29,Добој-Исток,334
2013,Број,Оба пола,25-29,Добој-Југ,285
2013,Број,M,25-29,Добој-Југ,149
2013,Број,Ж,25-29,Добој-Југ,136
2013,Број,Оба пола,25-29,Добретићи,144
2013,Број,M,25-29,Добретићи,77
2013,Број,Ж,25-29,Добретићи,67
2013,Број,Оба пола,25-29,Домаљевац-Шамац,298
2013,Број,M,25-29,Домаљевац-Шамац,142
2013,Број,Ж,25-29,Домаљевац-Шамац,156
2013,Број,Оба пола,25-29,Доњи Вакуф,999
2013,Број,M,25-29,Доњи Вакуф,561
2013,Број,Ж,25-29,Доњи Вакуф,438
2013,Број,Оба пола,25-29,Доњи Жабар,214
2013,Број,M,25-29,Доњи Жабар,115
2013,Број,Ж,25-29,Доњи Жабар,99
2013,Број,Оба пола,25-29,Дрвар,348
2013,Број,M,25-29,Дрвар,184
2013,Број,Ж,25-29,Дрвар,164
2013,Број,Оба пола,25-29,Фоча-ФБиХ,110
2013,Број,M,25-29,Фоча-ФБиХ,62
2013,Број,Ж,25-29,Фоча-ФБиХ,48
2013,Број,Оба пола,25-29,Фоча-РС,1268
2013,Број,M,25-29,Фоча-РС,685
2013,Број,Ж,25-29,Фоча-РС,583
2013,Број,Оба пола,25-29,Фојница,824
2013,Број,M,25-29,Фојница,439
2013,Број,Ж,25-29,Фојница,385
