Year,UNIT_MEASURE,ADMIN_AREA,SEX,AGE,Value
2013,NUMBER,kupres,F,70-74,24
2013,NUMBER,laktasi,_T,70-74,1488
2013,NUMBER,laktasi,M,70-74,667
2013,NUMBER,laktasi,F,70-74,821
2013,NUMBER,lopare,_T,70-74,747
2013,NUMBER,lopare,M,70-74,315
2013,NUMBER,lopare,F,70-74,432
2013,NUMBER,ljubinje,_T,70-74,173
2013,NUMBER,ljubinje,M,70-74,71
2013,NUMBER,ljubinje,F,70-74,102
2013,NUMBER,milici,_T,70-74,267
2013,NUMBER,milici,M,70-74,104
2013,NUMBER,milici,F,70-74,163
2013,NUMBER,modrica,_T,70-74,1300
2013,NUMBER,modrica,M,70-74,586
2013,NUMBER,modrica,F,70-74,714
2013,NUMBER,mrkonjic_grad,_T,70-74,818
2013,NUMBER,mrkonjic_grad,M,70-74,355
2013,NUMBER,mrkonjic_grad,F,70-74,463
2013,NUMBER,nevesinje,_T,70-74,689
2013,NUMBER,nevesinje,M,70-74,282
2013,NUMBER,nevesinje,F,70-74,407
2013,NUMBER,novi_grad,_T,70-74,1264
2013,NUMBER,novi_grad,M,70-74,550
2013,NUMBER,novi_grad,F,70-74,714
2013,NUMBER,novo_gorazde,_T,70-74,135
2013,NUMBER,novo_gorazde,M,70-74,55
2013,NUMBER,novo_gorazde,F,70-74,80
2013,NUMBER,osmaci,_T,70-74,216
2013,NUMBER,osmaci,M,70-74,101
2013,NUMBER,osmaci,F,70-74,115
2013,NUMBER,ostra_luka,_T,70-74,173
2013,NUMBER,ostra_luka,M,70-74,67
2013,NUMBER,ostra_luka,F,70-74,106
2013,NUMBER,pelagicevo,_T,70-74,328
2013,NUMBER,pelagicevo,M,70-74,133
2013,NUMBER,pelagicevo,F,70-74,195
2013,NUMBER,petrovac,_T,70-74,27
2013,NUMBER,petrovac,M,70-74,10
2013,NUMBER,petrovac,F,70-74,17
2013,NUMBER,petrovo,_T,70-74,439
2013,NUMBER,petrovo,M,70-74,190
2013,NUMBER,petrovo,F,70-74,249
2013,NUMBER,grad_prijedor,_T,70-74,4126
2013,NUMBER,grad_prijedor,M,70-74,1747
2013,NUMBER,grad_prijedor,F,70-74,2379
2013,NUMBER,prnjavor,_T,70-74,2034
2013,NUMBER,prnjavor,M,70-74,910
2013,NUMBER,prnjavor,F,70-74,1124
2013,NUMBER,ribnik,_T,70-74,372
2013,NUMBER,ribnik,M,70-74,150
2013,NUMBER,ribnik,F,70-74,222
2013,NUMBER,rogatica,_T,70-74,609
2013,NUMBER,rogatica,M,70-74,263
2013,NUMBER,rogatica,F,70-74,346
2013,NUMBER,rudo,_T,70-74,445
2013,NUMBER,rudo,M,70-74,197
2013,NUMBER,rudo,F,70-74,248
2013,NUMBER,srbac,_T,70-74,981
2013,NUMBER,srbac,M,70-74,461
2013,NUMBER,srbac,F,70-74,520
2013,NUMBER,srebrenica,_T,70-74,470
2013,NUMBER,srebrenica,M,70-74,169
2013,NUMBER,srebrenica,F,70-74,301
2013,NUMBER,stanari,_T,70-74,473
2013,NUMBER,stanari,M,70-74,198
2013,NUMBER,stanari,F,70-74,275
2013,NUMBER,teslic,_T,70-74,1836
2013,NUMBER,teslic,M,70-74,766
2013,NUMBER,teslic,F,70-74,1070
2013,NUMBER,grad_trebinje,_T,70-74,1403
2013,NUMBER,grad_trebinje,M,70-74,610
2013,NUMBER,grad_trebinje,F,70-74,793
2013,NUMBER,ugljevik,_T,70-74,697
2013,NUMBER,ugljevik,M,70-74,310
2013,NUMBER,ugljevik,F,70-74,387
2013,NUMBER,foca,_T,70-74,1042
2013,NUMBER,foca,M,70-74,422
2013,NUMBER,foca,F,70-74,620
2013,NUMBER,han_pijesak,_T,70-74,192
2013,NUMBER,han_pijesak,M,70-74,74
2013,NUMBER,han_pijesak,F,70-74,118
2013,NUMBER,cajnice,_T,70-74,252
2013,NUMBER,cajnice,M,70-74,97
2013,NUMBER,cajnice,F,70-74,155
2013,NUMBER,celinac,_T,70-74,647
2013,NUMBER,celinac,M,70-74,280
2013,NUMBER,celinac,F,70-74,367
2013,NUMBER,samac,_T,70-74,982
2013,NUMBER,samac,M,70-74,421
2013,NUMBER,samac,F,70-74,561
2013,NUMBER,sekovici,_T,70-74,276
2013,NUMBER,sekovici,M,70-74,118
2013,NUMBER,sekovici,F,70-74,158
2013,NUMBER,sipovo,_T,70-74,436
2013,NUMBER,sipovo,M,70-74,190
2013,NUMBER,sipovo,F,70-74,246
2013,NUMBER,republika_srpska,_T,75-79,47377
2013,NUMBER,republika_srpska,M,75-79,18940
2013,NUMBER,republika_srpska,F,75-79,28437
2013,NUMBER,grad_banja_luka,_T,75-79,6191
2013,NUMBER,grad_banja_luka,M,75-79,2583
2013,NUMBER,grad_banja_luka,F,75-79,3608
2013,NUMBER,berkovici,_T,75-79,133
2013,NUMBER,berkovici,M,75-79,59
2013,NUMBER,berkovici,F,75-79,74
2013,NUMBER,grad_bijeljina,_T,75-79,4125
2013,NUMBER,grad_bijeljina,M,75-79,1749
2013,NUMBER,grad_bijeljina,F,75-79,2376
2013,NUMBER,bileca,_T,75-79,440
2013,NUMBER,bileca,M,75-79,176
2013,NUMBER,bileca,F,75-79,264
2013,NUMBER,bratunac,_T,75-79,517
2013,NUMBER,bratunac,M,75-79,169
2013,NUMBER,bratunac,F,75-79,348
2013,NUMBER,brod,_T,75-79,586
2013,NUMBER,brod,M,75-79,210
2013,NUMBER,brod,F,75-79,376
2013,NUMBER,visegrad,_T,75-79,524
2013,NUMBER,visegrad,M,75-79,197
2013,NUMBER,visegrad,F,75-79,327
2013,NUMBER,vlasenica,_T,75-79,296
2013,NUMBER,vlasenica,M,75-79,102
2013,NUMBER,vlasenica,F,75-79,194
2013,NUMBER,vukosavlje,_T,75-79,200
2013,NUMBER,vukosavlje,M,75-79,73
2013,NUMBER,vukosavlje,F,75-79,127
2013,NUMBER,gacko,_T,75-79,344
2013,NUMBER,gacko,M,75-79,132
2013,NUMBER,gacko,F,75-79,212
2013,NUMBER,grad_gradiska,_T,75-79,2019
2013,NUMBER,grad_gradiska,M,75-79,787
2013,NUMBER,grad_gradiska,F,75-79,1232
2013,NUMBER,grad_derventa,_T,75-79,1155
2013,NUMBER,grad_derventa,M,75-79,454
2013,NUMBER,grad_derventa,F,75-79,701
2013,NUMBER,grad_doboj,_T,75-79,2524
2013,NUMBER,grad_doboj,M,75-79,986
2013,NUMBER,grad_doboj,F,75-79,1538
2013,NUMBER,donji_zabar,_T,75-79,189
2013,NUMBER,donji_zabar,M,75-79,81
2013,NUMBER,donji_zabar,F,75-79,108
2013,NUMBER,grad_zvornik,_T,75-79,1673
2013,NUMBER,grad_zvornik,M,75-79,645
2013,NUMBER,grad_zvornik,F,75-79,1028
2013,NUMBER,istocni_drvar,_T,75-79,1
2013,NUMBER,istocni_drvar,M,75-79,0
2013,NUMBER,istocni_drvar,F,75-79,1
2013,NUMBER,istocni_mostar,_T,75-79,21
2013,NUMBER,istocni_mostar,M,75-79,8
2013,NUMBER,istocni_mostar,F,75-79,13
2013,NUMBER,grad_istocno_sarajevo,_T,75-79,2514
2013,NUMBER,grad_istocno_sarajevo,M,75-79,1016
2013,NUMBER,grad_istocno_sarajevo,F,75-79,1498
2013,NUMBER,istocna_ilidza,_T,75-79,543
2013,NUMBER,istocna_ilidza,M,75-79,222
2013,NUMBER,istocna_ilidza,F,75-79,321
2013,NUMBER,istocno_novo_sarajevo,_T,75-79,390
2013,NUMBER,istocno_novo_sarajevo,M,75-79,147
2013,NUMBER,istocno_novo_sarajevo,F,75-79,243
2013,NUMBER,istocni_stari_grad,_T,75-79,82
2013,NUMBER,istocni_stari_grad,M,75-79,33
2013,NUMBER,istocni_stari_grad,F,75-79,49
2013,NUMBER,pale,_T,75-79,846
2013,NUMBER,pale,M,75-79,338
2013,NUMBER,pale,F,75-79,508
2013,NUMBER,sokolac,_T,75-79,546
2013,NUMBER,sokolac,M,75-79,225
2013,NUMBER,sokolac,F,75-79,321
2013,NUMBER,trnovo,_T,75-79,107
2013,NUMBER,trnovo,M,75-79,51
2013,NUMBER,trnovo,F,75-79,56
2013,NUMBER,jezero,_T,75-79,46
2013,NUMBER,jezero,M,75-79,21
2013,NUMBER,jezero,F,75-79,25
2013,NUMBER,kalinovik,_T,75-79,138
2013,NUMBER,kalinovik,M,75-79,55
2013,NUMBER,kalinovik,F,75-79,83
2013,NUMBER,knezevo,_T,75-79,342
2013,NUMBER,knezevo,M,75-79,126
2013,NUMBER,knezevo,F,75-79,216
2013,NUMBER,kostajnica,_T,75-79,235
2013,NUMBER,kostajnica,M,75-79,102
2013,NUMBER,kostajnica,F,75-79,133
2013,NUMBER,kotor_varos,_T,75-79,536
2013,NUMBER,kotor_varos,M,75-79,214
2013,NUMBER,kotor_varos,F,75-79,322
2013,NUMBER,kozarska_dubica,_T,75-79,1216
2013,NUMBER,kozarska_dubica,M,75-79,483
2013,NUMBER,kozarska_dubica,F,75-79,733
2013,NUMBER,krupa_na_uni,_T,75-79,119
2013,NUMBER,krupa_na_uni,M,75-79,46
2013,NUMBER,krupa_na_uni,F,75-79,73
2013,NUMBER,kupres,_T,75-79,45
2013,NUMBER,kupres,M,75-79,17
2013,NUMBER,kupres,F,75-79,28
2013,NUMBER,laktasi,_T,75-79,1104
2013,NUMBER,laktasi,M,75-79,442
2013,NUMBER,laktasi,F,75-79,662
2013,NUMBER,lopare,_T,75-79,772
2013,NUMBER,lopare,M,75-79,315
2013,NUMBER,lopare,F,75-79,457
2013,NUMBER,ljubinje,_T,75-79,163
2013,NUMBER,ljubinje,M,75-79,58
2013,NUMBER,ljubinje,F,75-79,105
2013,NUMBER,milici,_T,75-79,256
2013,NUMBER,milici,M,75-79,102
2013,NUMBER,milici,F,75-79,154
2013,NUMBER,modrica,_T,75-79,1085
2013,NUMBER,modrica,M,75-79,466
2013,NUMBER,modrica,F,75-79,619
2013,NUMBER,mrkonjic_grad,_T,75-79,815
2013,NUMBER,mrkonjic_grad,M,75-79,316
2013,NUMBER,mrkonjic_grad,F,75-79,499
2013,NUMBER,nevesinje,_T,75-79,594
2013,NUMBER,nevesinje,M,75-79,231
2013,NUMBER,nevesinje,F,75-79,363
2013,NUMBER,novi_grad,_T,75-79,1144
2013,NUMBER,novi_grad,M,75-79,441
2013,NUMBER,novi_grad,F,75-79,703
2013,NUMBER,novo_gorazde,_T,75-79,135
2013,NUMBER,novo_gorazde,M,75-79,62
2013,NUMBER,novo_gorazde,F,75-79,73
2013,NUMBER,osmaci,_T,75-79,163
2013,NUMBER,osmaci,M,75-79,58
2013,NUMBER,osmaci,F,75-79,105
2013,NUMBER,ostra_luka,_T,75-79,150
2013,NUMBER,ostra_luka,M,75-79,61
2013,NUMBER,ostra_luka,F,75-79,89
2013,NUMBER,pelagicevo,_T,75-79,274
2013,NUMBER,pelagicevo,M,75-79,108
2013,NUMBER,pelagicevo,F,75-79,166
2013,NUMBER,petrovac,_T,75-79,24
2013,NUMBER,petrovac,M,75-79,8
2013,NUMBER,petrovac,F,75-79,16
2013,NUMBER,petrovo,_T,75-79,395
2013,NUMBER,petrovo,M,75-79,156
2013,NUMBER,petrovo,F,75-79,239
2013,NUMBER,grad_prijedor,_T,75-79,3447
2013,NUMBER,grad_prijedor,M,75-79,1333
2013,NUMBER,grad_prijedor,F,75-79,2114
2013,NUMBER,prnjavor,_T,75-79,1474
2013,NUMBER,prnjavor,M,75-79,576
2013,NUMBER,prnjavor,F,75-79,898
2013,NUMBER,ribnik,_T,75-79,329
2013,NUMBER,ribnik,M,75-79,126
2013,NUMBER,ribnik,F,75-79,203
2013,NUMBER,rogatica,_T,75-79,534
2013,NUMBER,rogatica,M,75-79,220
2013,NUMBER,rogatica,F,75-79,314
2013,NUMBER,rudo,_T,75-79,360
2013,NUMBER,rudo,M,75-79,160
2013,NUMBER,rudo,F,75-79,200
2013,NUMBER,srbac,_T,75-79,721
2013,NUMBER,srbac,M,75-79,270
2013,NUMBER,srbac,F,75-79,451
2013,NUMBER,srebrenica,_T,75-79,323
2013,NUMBER,srebrenica,M,75-79,116
2013,NUMBER,srebrenica,F,75-79,207
2013,NUMBER,stanari,_T,75-79,347
2013,NUMBER,stanari,M,75-79,140
2013,NUMBER,stanari,F,75-79,207
2013,NUMBER,teslic,_T,75-79,1435
2013,NUMBER,teslic,M,75-79,588
2013,NUMBER,teslic,F,75-79,847
2013,NUMBER,grad_trebinje,_T,75-79,1242
2013,NUMBER,grad_trebinje,M,75-79,510
2013,NUMBER,grad_trebinje,F,75-79,732
2013,NUMBER,ugljevik,_T,75-79,678
2013,NUMBER,ugljevik,M,75-79,277
2013,NUMBER,ugljevik,F,75-79,401
2013,NUMBER,foca,_T,75-79,885
2013,NUMBER,foca,M,75-79,375
2013,NUMBER,foca,F,75-79,510
2013,NUMBER,han_pijesak,_T,75-79,219
2013,NUMBER,han_pijesak,M,75-79,79
2013,NUMBER,han_pijesak,F,75-79,140
2013,NUMBER,cajnice,_T,75-79,228
2013,NUMBER,cajnice,M,75-79,85
2013,NUMBER,cajnice,F,75-79,143
2013,NUMBER,celinac,_T,75-79,489
2013,NUMBER,celinac,M,75-79,185
2013,NUMBER,celinac,F,75-79,304
2013,NUMBER,samac,_T,75-79,738
2013,NUMBER,samac,M,75-79,297
2013,NUMBER,samac,F,75-79,441
2013,NUMBER,sekovici,_T,75-79,229
2013,NUMBER,sekovici,M,75-79,88
2013,NUMBER,sekovici,F,75-79,141
2013,NUMBER,sipovo,_T,75-79,496
2013,NUMBER,sipovo,M,75-79,200
2013,NUMBER,sipovo,F,75-79,296
2013,NUMBER,republika_srpska,_T,80-84,25370
2013,NUMBER,republika_srpska,M,80-84,9573
2013,NUMBER,republika_srpska,F,80-84,15797
2013,NUMBER,grad_banja_luka,_T,80-84,3232
2013,NUMBER,grad_banja_luka,M,80-84,1247
2013,NUMBER,grad_banja_luka,F,80-84,1985
2013,NUMBER,berkovici,_T,80-84,76
2013,NUMBER,berkovici,M,80-84,35
2013,NUMBER,berkovici,F,80-84,41
2013,NUMBER,grad_bijeljina,_T,80-84,2047
2013,NUMBER,grad_bijeljina,M,80-84,785
2013,NUMBER,grad_bijeljina,F,80-84,1262
2013,NUMBER,bileca,_T,80-84,297
2013,NUMBER,bileca,M,80-84,121
2013,NUMBER,bileca,F,80-84,176
2013,NUMBER,bratunac,_T,80-84,246
2013,NUMBER,bratunac,M,80-84,81
2013,NUMBER,bratunac,F,80-84,165
2013,NUMBER,brod,_T,80-84,327
2013,NUMBER,brod,M,80-84,113
2013,NUMBER,brod,F,80-84,214
2013,NUMBER,visegrad,_T,80-84,301
2013,NUMBER,visegrad,M,80-84,121
2013,NUMBER,visegrad,F,80-84,180
2013,NUMBER,vlasenica,_T,80-84,178
2013,NUMBER,vlasenica,M,80-84,76
2013,NUMBER,vlasenica,F,80-84,102
2013,NUMBER,vukosavlje,_T,80-84,114
2013,NUMBER,vukosavlje,M,80-84,48
2013,NUMBER,vukosavlje,F,80-84,66
2013,NUMBER,gacko,_T,80-84,210
2013,NUMBER,gacko,M,80-84,81
2013,NUMBER,gacko,F,80-84,129
2013,NUMBER,grad_gradiska,_T,80-84,1171
2013,NUMBER,grad_gradiska,M,80-84,411
2013,NUMBER,grad_gradiska,F,80-84,760
2013,NUMBER,grad_derventa,_T,80-84,577
2013,NUMBER,grad_derventa,M,80-84,196
2013,NUMBER,grad_derventa,F,80-84,381
2013,NUMBER,grad_doboj,_T,80-84,1351
2013,NUMBER,grad_doboj,M,80-84,511
2013,NUMBER,grad_doboj,F,80-84,840
2013,NUMBER,donji_zabar,_T,80-84,90
2013,NUMBER,donji_zabar,M,80-84,37
2013,NUMBER,donji_zabar,F,80-84,53
2013,NUMBER,grad_zvornik,_T,80-84,854
2013,NUMBER,grad_zvornik,M,80-84,319
2013,NUMBER,grad_zvornik,F,80-84,535
2013,NUMBER,istocni_drvar,_T,80-84,2
2013,NUMBER,istocni_drvar,M,80-84,0
2013,NUMBER,istocni_drvar,F,80-84,2
2013,NUMBER,istocni_mostar,_T,80-84,8
2013,NUMBER,istocni_mostar,M,80-84,4
2013,NUMBER,istocni_mostar,F,80-84,4
2013,NUMBER,grad_istocno_sarajevo,_T,80-84,1304
2013,NUMBER,grad_istocno_sarajevo,M,80-84,500
2013,NUMBER,grad_istocno_sarajevo,F,80-84,804
2013,NUMBER,istocna_ilidza,_T,80-84,281
2013,NUMBER,istocna_ilidza,M,80-84,103
2013,NUMBER,istocna_ilidza,F,80-84,178
2013,NUMBER,istocno_novo_sarajevo,_T,80-84,189
2013,NUMBER,istocno_novo_sarajevo,M,80-84,65
2013,NUMBER,istocno_novo_sarajevo,F,80-84,124
2013,NUMBER,istocni_stari_grad,_T,80-84,36
2013,NUMBER,istocni_stari_grad,M,80-84,12
2013,NUMBER,istocni_stari_grad,F,80-84,24
2013,NUMBER,pale,_T,80-84,443
2013,NUMBER,pale,M,80-84,180
2013,NUMBER,pale,F,80-84,263
2013,NUMBER,sokolac,_T,80-84,298
2013,NUMBER,sokolac,M,80-84,118
2013,NUMBER,sokolac,F,80-84,180
2013,NUMBER,trnovo,_T,80-84,57
2013,NUMBER,trnovo,M,80-84,22
2013,NUMBER,trnovo,F,80-84,35
2013,NUMBER,jezero,_T,80-84,25
2013,NUMBER,jezero,M,80-84,9
2013,NUMBER,jezero,F,80-84,16
2013,NUMBER,kalinovik,_T,80-84,84
2013,NUMBER,kalinovik,M,80-84,31
2013,NUMBER,kalinovik,F,80-84,53
2013,NUMBER,knezevo,_T,80-84,173
2013,NUMBER,knezevo,M,80-84,69
2013,NUMBER,knezevo,F,80-84,104
2013,NUMBER,kostajnica,_T,80-84,151
2013,NUMBER,kostajnica,M,80-84,47
2013,NUMBER,kostajnica,F,80-84,104
2013,NUMBER,kotor_varos,_T,80-84,240
2013,NUMBER,kotor_varos,M,80-84,94
2013,NUMBER,kotor_varos,F,80-84,146
2013,NUMBER,kozarska_dubica,_T,80-84,654
2013,NUMBER,kozarska_dubica,M,80-84,254
2013,NUMBER,kozarska_dubica,F,80-84,400
2013,NUMBER,krupa_na_uni,_T,80-84,67
2013,NUMBER,krupa_na_uni,M,80-84,23
2013,NUMBER,krupa_na_uni,F,80-84,44
2013,NUMBER,kupres,_T,80-84,13
2013,NUMBER,kupres,M,80-84,8
2013,NUMBER,kupres,F,80-84,5
2013,NUMBER,laktasi,_T,80-84,660
2013,NUMBER,laktasi,M,80-84,253
2013,NUMBER,laktasi,F,80-84,407
2013,NUMBER,lopare,_T,80-84,437
2013,NUMBER,lopare,M,80-84,166
2013,NUMBER,lopare,F,80-84,271
2013,NUMBER,ljubinje,_T,80-84,125
2013,NUMBER,ljubinje,M,80-84,45
2013,NUMBER,ljubinje,F,80-84,80
2013,NUMBER,milici,_T,80-84,143
2013,NUMBER,milici,M,80-84,46
2013,NUMBER,milici,F,80-84,97
2013,NUMBER,modrica,_T,80-84,576
2013,NUMBER,modrica,M,80-84,205
2013,NUMBER,modrica,F,80-84,371
2013,NUMBER,mrkonjic_grad,_T,80-84,496
2013,NUMBER,mrkonjic_grad,M,80-84,185
2013,NUMBER,mrkonjic_grad,F,80-84,311
2013,NUMBER,nevesinje,_T,80-84,352
2013,NUMBER,nevesinje,M,80-84,141
2013,NUMBER,nevesinje,F,80-84,211
2013,NUMBER,novi_grad,_T,80-84,611
2013,NUMBER,novi_grad,M,80-84,223
2013,NUMBER,novi_grad,F,80-84,388
2013,NUMBER,novo_gorazde,_T,80-84,79
2013,NUMBER,novo_gorazde,M,80-84,44
2013,NUMBER,novo_gorazde,F,80-84,35
2013,NUMBER,osmaci,_T,80-84,78
2013,NUMBER,osmaci,M,80-84,33
2013,NUMBER,osmaci,F,80-84,45
2013,NUMBER,ostra_luka,_T,80-84,75
2013,NUMBER,ostra_luka,M,80-84,26
2013,NUMBER,ostra_luka,F,80-84,49
2013,NUMBER,pelagicevo,_T,80-84,179
2013,NUMBER,pelagicevo,M,80-84,65
2013,NUMBER,pelagicevo,F,80-84,114
2013,NUMBER,petrovac,_T,80-84,18
2013,NUMBER,petrovac,M,80-84,5
2013,NUMBER,petrovac,F,80-84,13
2013,NUMBER,petrovo,_T,80-84,175
2013,NUMBER,petrovo,M,80-84,67
2013,NUMBER,petrovo,F,80-84,108
2013,NUMBER,grad_prijedor,_T,80-84,1700
2013,NUMBER,grad_prijedor,M,80-84,655
2013,NUMBER,grad_prijedor,F,80-84,1045
2013,NUMBER,prnjavor,_T,80-84,793
2013,NUMBER,prnjavor,M,80-84,285
2013,NUMBER,prnjavor,F,80-84,508
2013,NUMBER,ribnik,_T,80-84,196
2013,NUMBER,ribnik,M,80-84,87
2013,NUMBER,ribnik,F,80-84,109
2013,NUMBER,rogatica,_T,80-84,314
2013,NUMBER,rogatica,M,80-84,121
2013,NUMBER,rogatica,F,80-84,193
2013,NUMBER,rudo,_T,80-84,152
2013,NUMBER,rudo,M,80-84,55
2013,NUMBER,rudo,F,80-84,97
2013,NUMBER,srbac,_T,80-84,451
2013,NUMBER,srbac,M,80-84,153
2013,NUMBER,srbac,F,80-84,298
2013,NUMBER,srebrenica,_T,80-84,144
2013,NUMBER,srebrenica,M,80-84,50
2013,NUMBER,srebrenica,F,80-84,94
2013,NUMBER,stanari,_T,80-84,190
2013,NUMBER,stanari,M,80-84,70
2013,NUMBER,stanari,F,80-84,120
2013,NUMBER,teslic,_T,80-84,678
2013,NUMBER,teslic,M,80-84,247
2013,NUMBER,teslic,F,80-84,431
2013,NUMBER,grad_trebinje,_T,80-84,778
2013,NUMBER,grad_trebinje,M,80-84,294
2013,NUMBER,grad_trebinje,F,80-84,484
2013,NUMBER,ugljevik,_T,80-84,402
2013,NUMBER,ugljevik,M,80-84,163
2013,NUMBER,ugljevik,F,80-84,239
2013,NUMBER,foca,_T,80-84,469
2013,NUMBER,foca,M,80-84,202
2013,NUMBER,foca,F,80-84,267
2013,NUMBER,han_pijesak,_T,80-84,135
2013,NUMBER,han_pijesak,M,80-84,54
2013,NUMBER,han_pijesak,F,80-84,81
2013,NUMBER,cajnice,_T,80-84,108
2013,NUMBER,cajnice,M,80-84,37
2013,NUMBER,cajnice,F,80-84,71
2013,NUMBER,celinac,_T,80-84,256
2013,NUMBER,celinac,M,80-84,87
2013,NUMBER,celinac,F,80-84,169
2013,NUMBER,samac,_T,80-84,401
2013,NUMBER,samac,M,80-84,140
2013,NUMBER,samac,F,80-84,261
2013,NUMBER,sekovici,_T,80-84,122
2013,NUMBER,sekovici,M,80-84,41
2013,NUMBER,sekovici,F,80-84,81
2013,NUMBER,sipovo,_T,80-84,285
2013,NUMBER,sipovo,M,80-84,107
2013,NUMBER,sipovo,F,80-84,178
2013,NUMBER,republika_srpska,_T,85-89,8869
2013,NUMBER,republika_srpska,M,85-89,2977
2013,NUMBER,republika_srpska,F,85-89,5892
2013,NUMBER,grad_banja_luka,_T,85-89,1187
2013,NUMBER,grad_banja_luka,M,85-89,430
2013,NUMBER,grad_banja_luka,F,85-89,757
2013,NUMBER,berkovici,_T,85-89,32
2013,NUMBER,berkovici,M,85-89,15
2013,NUMBER,berkovici,F,85-89,17
2013,NUMBER,grad_bijeljina,_T,85-89,647
2013,NUMBER,grad_bijeljina,M,85-89,224
2013,NUMBER,grad_bijeljina,F,85-89,423
2013,NUMBER,bileca,_T,85-89,147
2013,NUMBER,bileca,M,85-89,58
2013,NUMBER,bileca,F,85-89,89
2013,NUMBER,bratunac,_T,85-89,60
2013,NUMBER,bratunac,M,85-89,21
2013,NUMBER,bratunac,F,85-89,39
2013,NUMBER,brod,_T,85-89,114
2013,NUMBER,brod,M,85-89,31
2013,NUMBER,brod,F,85-89,83
2013,NUMBER,visegrad,_T,85-89,96
2013,NUMBER,visegrad,M,85-89,32
2013,NUMBER,visegrad,F,85-89,64
2013,NUMBER,vlasenica,_T,85-89,55
2013,NUMBER,vlasenica,M,85-89,15
2013,NUMBER,vlasenica,F,85-89,40
2013,NUMBER,vukosavlje,_T,85-89,24
2013,NUMBER,vukosavlje,M,85-89,5
2013,NUMBER,vukosavlje,F,85-89,19
2013,NUMBER,gacko,_T,85-89,102
2013,NUMBER,gacko,M,85-89,38
2013,NUMBER,gacko,F,85-89,64
2013,NUMBER,grad_gradiska,_T,85-89,457
2013,NUMBER,grad_gradiska,M,85-89,142
2013,NUMBER,grad_gradiska,F,85-89,315
2013,NUMBER,grad_derventa,_T,85-89,219
2013,NUMBER,grad_derventa,M,85-89,71
2013,NUMBER,grad_derventa,F,85-89,148
2013,NUMBER,grad_doboj,_T,85-89,455
2013,NUMBER,grad_doboj,M,85-89,149
2013,NUMBER,grad_doboj,F,85-89,306
2013,NUMBER,donji_zabar,_T,85-89,29
2013,NUMBER,donji_zabar,M,85-89,5
2013,NUMBER,donji_zabar,F,85-89,24
2013,NUMBER,grad_zvornik,_T,85-89,264
2013,NUMBER,grad_zvornik,M,85-89,84
2013,NUMBER,grad_zvornik,F,85-89,180
2013,NUMBER,istocni_drvar,_T,85-89,3
2013,NUMBER,istocni_drvar,M,85-89,1
2013,NUMBER,istocni_drvar,F,85-89,2
2013,NUMBER,istocni_mostar,_T,85-89,3
2013,NUMBER,istocni_mostar,M,85-89,1
2013,NUMBER,istocni_mostar,F,85-89,2
2013,NUMBER,grad_istocno_sarajevo,_T,85-89,479
2013,NUMBER,grad_istocno_sarajevo,M,85-89,158
2013,NUMBER,grad_istocno_sarajevo,F,85-89,321
2013,NUMBER,istocna_ilidza,_T,85-89,103
2013,NUMBER,istocna_ilidza,M,85-89,31
2013,NUMBER,istocna_ilidza,F,85-89,72
2013,NUMBER,istocno_novo_sarajevo,_T,85-89,61
2013,NUMBER,istocno_novo_sarajevo,M,85-89,22
2013,NUMBER,istocno_novo_sarajevo,F,85-89,39
2013,NUMBER,istocni_stari_grad,_T,85-89,16
2013,NUMBER,istocni_stari_grad,M,85-89,4
2013,NUMBER,istocni_stari_grad,F,85-89,12
2013,NUMBER,pale,_T,85-89,158
2013,NUMBER,pale,M,85-89,52
2013,NUMBER,pale,F,85-89,106
2013,NUMBER,sokolac,_T,85-89,121
2013,NUMBER,sokolac,M,85-89,43
2013,NUMBER,sokolac,F,85-89,78
2013,NUMBER,trnovo,_T,85-89,20
2013,NUMBER,trnovo,M,85-89,6
2013,NUMBER,trnovo,F,85-89,14
2013,NUMBER,jezero,_T,85-89,6
2013,NUMBER,jezero,M,85-89,1
2013,NUMBER,jezero,F,85-89,5
2013,NUMBER,kalinovik,_T,85-89,38
2013,NUMBER,kalinovik,M,85-89,12
2013,NUMBER,kalinovik,F,85-89,26
2013,NUMBER,knezevo,_T,85-89,50
2013,NUMBER,knezevo,M,85-89,13
2013,NUMBER,knezevo,F,85-89,37
2013,NUMBER,kostajnica,_T,85-89,51
2013,NUMBER,kostajnica,M,85-89,13
2013,NUMBER,kostajnica,F,85-89,38
2013,NUMBER,kotor_varos,_T,85-89,69
2013,NUMBER,kotor_varos,M,85-89,26
2013,NUMBER,kotor_varos,F,85-89,43
2013,NUMBER,kozarska_dubica,_T,85-89,235
2013,NUMBER,kozarska_dubica,M,85-89,65
2013,NUMBER,kozarska_dubica,F,85-89,170
2013,NUMBER,krupa_na_uni,_T,85-89,22
2013,NUMBER,krupa_na_uni,M,85-89,6
2013,NUMBER,krupa_na_uni,F,85-89,16
2013,NUMBER,kupres,_T,85-89,5
2013,NUMBER,kupres,M,85-89,2
2013,NUMBER,kupres,F,85-89,3
2013,NUMBER,laktasi,_T,85-89,222
2013,NUMBER,laktasi,M,85-89,72
2013,NUMBER,laktasi,F,85-89,150
2013,NUMBER,lopare,_T,85-89,133
2013,NUMBER,lopare,M,85-89,42
2013,NUMBER,lopare,F,85-89,91
2013,NUMBER,ljubinje,_T,85-89,57
